HIP,Name,RA_deg,Dec_deg,Magnitude
67499,,207.48522,34.779801,8.47
45835,,140.17883999999998,34.177576,8.71
25924,,82.98423000000001,81.0568,7.62
50712,,155.32098,-44.539744,8.0
45843,,140.196525,-41.350964,8.46
25928,,82.992915,-7.822001,9.94
50713,,155.31999,-17.048716,9.35
45849,,140.21151,-42.828796,8.01
23952,,77.21541,-22.6348,7.96
50742,,155.42467499999998,48.041992,7.59
45857,,140.23821,-33.652916,9.13
25930,Mintaka,83.001675,-0.299092,2.25
67577,,207.711015,-53.934167,9.48
45896,,140.36325,32.902151,6.16
23967,,77.28098999999999,9.155253,8.84
67581,,207.715665,42.155196,7.65
45910,,140.41422,32.264243,6.79
25937,,83.02929,-6.708304,7.67
67587,,207.73269,11.580004,8.31
45916,,140.43663,-2.792892,7.21
23984,,77.33306999999999,-65.12915,8.84
50797,,155.57718,-55.052072,7.91
45929,,140.47257000000002,1.867229,8.66
25942,,83.04357,38.080148,8.18
50811,,155.60772,1.468014,9.07
45941,,140.52843000000001,-55.010668,2.47
23988,,77.353035,-15.66363,7.94
50820,,155.64642,-77.063952,9.68
45943,,140.537205,6.689235,8.95
26011,,83.26497,59.153834,9.88
67624,,207.846675,-37.912145,8.48
45945,,140.542665,-31.798036,8.45
24057,,77.5377,-31.349136,7.87
50945,,156.06092999999998,-68.129557,7.67
45957,,140.58573,-32.148471,8.85
26022,,83.28418500000001,-47.662622,8.4
67640,,207.886605,22.764869,8.74
45964,,140.61825,-53.736792,7.94
24066,,77.56452,-70.177771,10.01
50960,,156.10878,77.471017,10.49
45991,,140.69682,-30.52537,7.98
26082,,83.43939,-0.028926,8.31
50964,,156.14817000000002,17.917316,8.52
45995,,140.70675,-35.523203,7.21
24115,,77.68731,-13.877847,9.14
50968,,156.16053,35.006568,8.7
45996,,140.708025,-40.765101,8.81
26152,,83.63253,-25.547245,9.14
50971,,156.173955,82.801664,6.84
46029,,140.815665,3.501387,7.31
26153,,83.632785,-28.339648,9.46
50997,,156.25696499999998,30.371254,7.9
46034,,140.83443,-5.139449,9.94
26154,,83.64051,-0.386526,8.59
51015,,156.330465,52.171371,9.53
46036,,140.84112,8.356545,9.24
26161,,83.6601,6.12687,7.73
51019,,156.34365,-38.674032,8.82
46046,,140.85567,-77.89052,7.08
26170,,83.690445,6.553787,7.74
51022,,156.350085,37.028563,8.79
46050,,140.86563,13.852836,9.1
26185,,83.7312,-31.694483,7.38
67697,,208.007445,58.267328,9.96
46055,,140.87817,46.772253,9.44
26193,,83.7474,-40.60244,9.2
51042,,156.42121500000002,40.91094,8.08
46058,,140.88243,25.18284,6.41
26214,,83.80421999999999,18.571039,9.31
67737,,208.13787,-34.319505,8.82
46062,,140.89182,24.31846,8.81
26217,,83.808645,-46.945371,8.66
51080,,156.54783,14.900152,8.48
46091,,140.98165500000002,-24.628115,8.68
26227,,83.823285,29.271402,10.37
67772,,208.26861000000002,27.64884,8.54
46106,,141.03903,10.546852,8.08
24235,,78.04929,43.44378,8.14
51098,,156.5976,-12.076996,9.08
46114,,141.06784499999998,-39.425502,6.05
26245,,83.86149,-33.269229,6.74
51280,,157.11315,5.815368,11.49
46117,,141.070005,-12.84975,8.83
26286,,83.957085,24.92298,9.84
51282,,157.118565,-20.68176,9.48
46118,,141.07243499999998,42.979831,8.26
24295,,78.205005,31.008991,9.01
51286,,157.13424,-51.071915,8.1
46129,,141.10550999999998,-38.823991,8.9
26297,,84.00471,63.518988,7.81
51297,,157.17858,-27.366041,8.86
46136,,141.12828000000002,-12.09452,9.3
24322,,78.294735,-38.532068,9.45
51306,,157.193625,-62.58865,8.78
46141,,141.144735,-62.360772,8.96
26310,,84.046575,44.326432,7.26
51308,,157.202115,-62.584011,8.34
46142,,141.15075,-36.952252,8.51
24324,,78.299145,-29.260337,9.27
51309,,157.20219,14.343701,6.85
46156,,141.19316999999998,50.278292,7.03
26315,,84.06648,47.71529,6.1
51310,,157.205265,-60.894681,7.61
46159,,141.20424,-23.82631,7.35
24326,,78.30555,40.193533,7.38
67907,,208.6269,-65.670372,8.52
46161,,141.207705,-37.315008,8.77
26325,,84.101925,-44.03804,7.89
51316,,157.232895,9.565092,8.44
46176,,141.23925,-46.158729,9.28
24335,,78.34608,-16.908772,8.02
67908,,208.63209,-22.245035,6.61
62946,,193.485885,-52.276486,8.34
26376,,84.2508,-19.858324,8.49
67919,,208.65967500000002,-55.738321,7.27
62948,,193.48926,-38.026553,10.94
24337,,78.35475,-65.236105,8.38
51344,,157.30944,4.619999,9.72
62958,,193.52203500000002,15.329854,8.76
26390,,84.27264,-11.717518,9.73
67921,,208.66236,37.064973,7.45
62993,,193.61988,41.128773,11.46
24339,,78.35523,-18.558598,7.74
51350,,157.333125,-30.539805,8.58
62996,,193.625865,-20.098028,6.73
26400,,84.29568,-26.398948,11.34
67939,,208.70127,5.926892,8.66
63000,,193.64385,51.755731,11.25
24352,,78.38457,38.109685,9.41
51355,,157.34454000000002,-50.5705,9.6
63001,,193.644015,-40.169789,8.3
26404,,84.306855,-24.402141,7.68
67940,,208.70236500000001,-42.415864,8.42
63010,,193.667535,54.96112,8.73
24362,,78.40536,-32.067123,7.16
51358,,157.35304499999998,29.682191,8.77
63016,,193.713225,-10.43413,8.46
26433,,84.381165,-31.061846,7.19
67943,,208.705515,7.676253,8.24
63020,,193.71858,-37.400735,9.28
24398,,78.510525,36.916237,7.68
51366,,157.37139000000002,-33.40887,7.77
63035,,193.74902999999998,-66.025267,8.36
26443,,84.40383,48.828622,10.7
67945,,208.71292499999998,-21.506823,8.3
63048,,193.784445,27.766359,7.8
24400,,78.514695,-26.389843,9.03
51372,,157.389315,-18.243897,8.37
63050,,193.78518,-48.091589,7.49
26462,,84.440115,-54.566706,10.47
67953,,208.742505,-8.058852,6.19
63063,,193.816515,7.832701,9.93
24410,,78.55105499999999,54.758787,8.64
51378,,157.4067,60.049739,9.02
63064,,193.82151,-20.690273,11.15
26466,,84.45035999999999,-34.689694,6.57
67967,,208.779,-8.62264,10.34
63065,,193.823205,-50.616323,8.85
24411,,78.55477499999999,32.437947,9.67
51412,,157.51302,-43.129787,7.55
63072,,193.85091,32.069474,8.21
26468,,84.451155,-54.564228,7.72
67988,,208.84053,19.387345,7.88
63088,,193.894665,-8.724367,9.74
24420,,78.587205,-26.793733,7.41
51411,,157.51326,61.811506,9.84
63089,,193.897305,56.196574,7.28
26469,,84.45870000000001,3.325203,9.34
68019,,208.933815,-41.994936,6.64
63116,,193.98492,20.745507,8.9
24437,,78.63879,38.225566,8.78
51430,,157.55148,-16.674456,8.13
63126,,194.01192,-11.309628,8.73
26472,,84.46023,2.739339,10.09
68025,,208.950555,-14.793782,8.83
63134,,194.03044500000001,-16.892491,8.22
24466,,78.771465,-5.252569,9.47
51442,,157.59306,-60.365381,9.13
63138,,194.06225999999998,29.62783,9.37
26480,,84.48161999999999,7.248739,9.09
68034,,208.968015,-59.371236,7.84
63144,,194.07453,32.530975,8.46
24468,,78.77443500000001,-46.91801,10.39
51503,,157.77456,51.808957,8.61
63151,,194.107575,-14.9497,7.24
26500,,84.53844,-0.182162,8.56
68036,,208.96974,-66.339681,8.76
63164,,194.13111,51.080043,9.43
24492,,78.82591500000001,-12.727641,8.44
51507,,157.78101,-67.70238,7.23
63165,,194.13213000000002,-72.185212,5.93
26509,,84.55872,-39.323011,8.45
68038,,208.97133,-9.755284,6.85
63167,,194.13754500000002,-61.335265,9.48
24511,,78.863115,13.378355,10.7
51513,,157.81009500000002,24.005222,8.05
63168,,194.138625,21.012041,9.38
26513,,84.56754000000001,4.933959,7.93
68039,,208.97388,-31.608082,8.7
63173,,194.14749,9.316642,7.59
24518,,78.897735,8.441299,8.17
51542,,157.907805,-14.885082,7.09
63175,,194.148165,-57.899167,10.15
26548,,84.685155,70.364458,6.97
68045,,208.983675,24.531106,8.78
63179,,194.16173999999998,43.552015,6.97
24552,,79.00198499999999,-9.809839,9.92
51550,,157.94001,24.082206,7.93
63191,,194.18654999999998,45.612525,8.51
26557,,84.705345,36.154447,9.76
68049,,208.99515,52.958691,10.64
63202,,194.24106,-10.882959,8.89
24581,,79.10562,27.107983,8.89
51551,,157.95284999999998,-28.237103,6.04
63212,,194.28423,42.391176,9.56
26568,,84.73221,20.030543,9.3
68051,,209.00968500000002,-29.885999,8.16
63218,,194.293515,-22.171883,7.36
24595,,79.13969999999999,-62.700711,8.27
51559,,157.9833,0.475426,9.93
63228,,194.33921999999998,-67.21271,8.45
77381,,236.943225,45.732882,6.76
68052,,209.01313499999998,8.823102,9.18
63237,,194.36656499999998,24.951596,8.52
24602,,79.15572,21.232459,10.32
51564,,157.99284,58.917272,10.15
63239,,194.367225,18.676457,9.82
26581,,84.760005,-5.194466,7.6
68053,,209.017845,29.149344,9.89
63261,,194.44731,-20.868153,8.65
77393,,236.98071000000002,-35.719308,8.42
51566,,157.995645,22.039443,8.12
63266,,194.463705,-5.31009,9.98
24614,,79.19667000000001,-49.599624,7.92
68056,,209.02269,-63.891645,7.23
63279,,194.50833,-67.823871,8.7
26603,,84.81978,-25.506884,8.94
51572,,158.00517,-12.199403,8.93
63289,,194.5461,66.664584,9.02
77412,,237.05544,13.789078,5.98
68065,,209.04363,32.032598,6.31
63306,,194.60421,-49.399684,10.09
24617,,79.20096000000001,-48.640798,7.96
51591,,158.07218999999998,24.442272,7.18
63315,,194.63286,-58.256227,7.83
26614,,84.85933499999999,-22.838675,10.25
68083,,209.09527500000002,-6.412417,8.63
63316,,194.63315999999998,12.395074,9.6
77431,,237.102135,40.324353,8.9
51597,,158.09563500000002,-50.633893,9.1
63317,,194.633295,38.278765,8.67
24632,,79.27208999999999,9.927279,7.48
68088,,209.11074,-52.035595,6.73
63319,,194.63450999999998,-55.150387,9.4
26628,,84.89415,-15.8681,7.42
51614,,158.171505,-16.958726,7.62
63321,,194.64432,-23.303935,8.94
77445,,237.16905,61.441908,8.52
68092,,209.116155,1.050581,5.9
63328,,194.66656500000002,-2.903643,6.67
24641,,79.313145,31.270534,9.44
51622,,158.19858,-41.455594,11.11
63332,,194.670795,-37.820271,9.24
26643,,84.938985,-20.436857,8.19
68093,,209.11638,13.167622,9.81
63344,,194.70172499999998,8.210118,8.31
24736,,79.564605,-25.252262,7.54
51629,,158.210415,-33.369642,8.0
63359,,194.74056,-21.546755,6.62
26645,,84.94637999999999,-29.632085,8.85
68142,,209.26638,62.792314,7.3
63361,,194.74773,-2.081572,7.75
24740,,79.578735,33.767348,6.15
51631,,158.213595,-26.609447,7.51
63362,,194.74801499999998,-8.738946,7.59
26651,,84.96455999999999,24.225465,7.12
68146,,209.27631,20.953912,6.68
63373,,194.780955,-0.428325,9.69
77492,,237.34266,-79.623544,9.16
51637,,158.23906499999998,35.382397,8.84
63387,,194.83548,-70.632533,8.01
77499,,237.370905,7.486098,8.38
68150,,209.279565,40.600741,10.17
63394,,194.86066499999998,-22.128156,7.96
24771,,79.668015,40.465124,6.22
51655,,158.30049,-48.12684,9.22
63395,,194.862585,-57.53139,9.34
77513,,237.400755,-30.246952,9.29
68175,,209.35662,21.926917,10.25
63397,,194.86675499999998,34.047667,8.68
77514,,237.40168500000001,51.049193,12.84
51687,,158.38218,36.599505,9.58
63399,,194.87643,-41.252366,11.71
77526,,237.442965,-63.764847,8.77
68186,,209.39149500000002,-31.652973,9.75
63406,,194.88678,41.986766,8.6
77529,,237.458175,44.522082,7.69
51688,,158.38506,-46.975902,7.09
63416,,194.92893,16.287316,10.73
77535,,237.46866,61.33822,8.28
68216,,209.48727,32.600898,7.16
63426,,194.96643,-42.561309,9.33
77540,,237.48803999999998,-39.236335,10.37
51711,,158.483355,2.623058,7.8
63439,,194.99955,-50.389579,9.14
77557,,237.52428,59.013024,8.98
68227,,209.50659,4.65473,9.47
63445,,195.01272,-36.182185,6.97
24838,,79.879185,-4.341191,8.31
51715,,158.49204,46.205282,9.6
63448,,195.021705,-54.667091,9.01
77570,,237.54942,5.954772,7.11
68229,,209.508645,-64.749584,9.73
63458,,195.042915,34.998417,7.76
77573,,237.56124,50.883881,8.73
51717,,158.50044,40.561028,9.98
63483,,195.11344499999998,-81.334142,9.07
24847,,79.89702,-1.411892,6.33
68231,,209.51469,-33.977397,7.87
63485,,195.121005,-43.088306,7.25
26761,,85.272735,24.350258,7.6
51734,,158.55613499999998,73.834484,7.57
63486,,195.12303,-9.100415,7.35
26773,,85.31079,-78.631361,8.95
68256,,209.60121,11.328656,10.06
63501,,195.17186999999998,-17.646564,11.07
24877,,80.00298,32.785598,7.0
51736,,158.56479,-9.280192,8.98
63527,,195.26824499999998,-53.13574,7.79
26780,,85.335735,-35.24699,8.42
68267,,209.624355,-14.122065,6.84
63537,,195.30302999999998,-33.87416,9.45
77622,,237.704025,4.47773,3.71
51798,,158.7486,-36.528244,10.67
63550,,195.33301500000002,-63.19505,10.92
24897,,80.04516000000001,25.016027,9.1
51814,,158.790255,57.082637,5.16
63556,,195.34992,13.169885,8.07
24898,,80.04754500000001,36.674634,7.5
68306,,209.73675,7.299219,8.93
63557,,195.35282999999998,-47.285874,9.0
77634,,237.73974,-33.627165,3.97
51821,,158.803575,-39.562589,5.5
63573,,195.420045,-9.640858,8.43
77640,,237.76929,22.317619,7.86
68325,,209.793645,-50.956086,8.98
63580,,195.42957,31.161629,9.83
24919,,80.100645,-8.029889,7.52
69408,,213.16215,49.13195,9.88
63612,,195.56170500000002,16.793864,9.32
26854,,85.520475,30.299464,9.19
69435,,213.243585,55.556261,9.69
63616,,195.579195,-56.601756,7.45
77685,,237.89661,-37.437262,7.18
51865,,158.94789,-54.292491,8.63
63623,,195.594405,-28.286305,6.68
24928,,80.11269,-48.028291,8.94
69482,,213.36795,16.184607,9.42
63630,,195.62238,-37.448604,8.55
26878,,85.599285,79.329152,8.33
51894,,159.035865,-56.043239,10.66
63644,,195.65922,30.281032,9.19
77705,,237.981495,-43.838613,10.2
69519,,213.465915,59.876078,9.09
63651,,195.682695,-61.332109,7.84
24945,,80.15797500000001,20.82994,7.71
69520,,213.46876500000002,38.819876,8.68
63670,,195.738105,-1.507215,9.27
26885,,85.619295,1.474629,4.9
69522,,213.475755,7.121475,7.5
54666,,167.85468,37.69831,8.5
24979,,80.23848,-54.391112,9.29
69523,,213.477615,29.105431,6.82
63690,,195.786615,51.707661,9.04
77730,,238.05486,-45.284362,6.55
69524,,213.48021,-32.04883,8.11
63696,,195.80247,6.365031,9.18
26906,,85.68087,33.738841,10.09
69539,,213.53064,-53.931992,7.23
54691,,167.949555,-15.128199,11.48
26915,,85.705665,33.374429,8.63
69553,,213.56133,-39.228498,9.13
63745,,195.9672,47.34021,10.69
26924,,85.722735,-33.958402,7.21
51916,,159.091035,-47.910262,7.7
54727,,168.06768,-65.218928,7.74
26932,,85.744665,-84.901008,7.93
69565,,213.58971,33.040494,8.81
63768,,196.06521,-80.219042,7.92
26934,,85.74505500000001,-4.832782,9.68
51929,,159.12297,44.506489,8.57
54737,,168.10431,-10.14553,8.44
25033,,80.41215,10.327105,9.23
69587,,213.65847,2.49643,9.15
54741,,168.12617999999998,24.651902,8.15
77826,,238.372545,-1.949985,8.35
51949,,159.190965,14.045433,8.22
54761,,168.18147,-37.381719,9.28
26955,,85.79955,-4.997193,9.07
69607,,213.69198,26.523885,8.49
54776,,168.210285,-13.933463,7.09
77841,,238.412175,25.78755,9.12
51959,,159.21765,15.18695,9.23
54780,,168.229335,-61.757148,11.45
25062,,80.48447999999999,-31.589969,8.6
69616,,213.72813000000002,47.594623,10.51
54785,,168.236985,-50.817117,10.08
77857,,238.47277499999998,-48.612147,9.09
51969,,159.264705,48.681234,9.88
54809,,168.304785,-59.641662,9.07
25075,,80.527995,39.512627,8.6
69622,,213.74811,25.474681,9.67
54816,,168.32444999999998,-62.612754,11.01
25092,,80.57768999999999,-8.666121,6.82
52028,,159.45198,19.976361,8.65
63787,,196.10799,-26.481611,7.67
77938,,238.74966,49.860522,8.34
69648,,213.81783,-58.780365,8.31
54830,,168.37968,-57.051783,7.52
27013,,85.950315,1.053834,8.87
52051,,159.54619499999998,26.60687,8.74
54865,,168.51393,-51.548815,11.94
77942,,238.75446,75.574292,6.88
69664,,213.868215,28.626988,9.47
63824,,196.211925,-33.137409,8.29
27016,,85.9542,27.296066,7.91
52086,,159.647145,2.593226,9.99
54874,,168.531855,-41.688273,8.35
25103,,80.62209,33.514017,9.04
69673,Arcturus,213.91545,19.18241,-0.05
63825,,196.21507499999998,69.657084,7.97
77952,,238.786245,-63.430727,2.83
52092,,159.66010500000002,49.208183,8.16
54881,,168.56061000000003,-34.632347,8.23
25113,,80.64650999999999,14.096873,10.93
69689,,213.98096999999999,-29.806717,8.98
63830,,196.231425,24.630043,10.57
27025,,85.986345,66.626122,6.82
52095,,159.67878,-49.742149,7.96
54887,,168.57831000000002,5.96445,7.88
77967,,238.84425,0.0779,8.19
69692,,213.98418,53.448819,8.91
63837,,196.25215500000002,64.5949,9.46
25121,,80.66172,-1.042755,9.01
52096,,159.67936500000002,79.870431,9.11
54923,,168.70599,-70.360464,7.83
27035,,86.01053999999999,-6.733363,9.22
69698,,213.99869999999999,64.853188,7.33
63860,,196.31745,-39.795285,9.44
77977,,238.86192,-1.291399,10.65
52099,,159.681345,14.01935,8.12
54936,,168.74427,34.61306,9.23
25184,,80.8026,47.021618,6.81
69700,,214.001955,-7.061919,8.96
63884,,196.38009,1.799942,10.09
27074,,86.117295,-2.911854,9.15
52100,,159.68187,-52.764256,7.92
54968,,168.83871000000002,10.94413,9.18
77991,,238.88862,33.905595,8.65
69708,,214.02312,5.876857,8.27
64030,,196.832085,0.584962,7.0
27082,,86.13714,-7.742949,8.03
52103,,159.68911500000002,-59.26242,6.5
54981,,168.86955,47.479495,7.54
78012,,238.94826,37.946958,5.43
69709,,214.02259500000002,50.169244,7.78
46210,,141.32233499999998,44.017079,8.01
27102,,86.20971,-22.506036,8.31
52116,,159.714135,-64.498014,6.97
64053,,196.909575,-53.459764,5.7
78016,,238.953585,36.127348,9.05
69712,,214.03959,52.937939,8.83
54985,,168.87873000000002,4.956526,9.35
25213,,80.90418,-45.030931,8.43
52118,,159.72402,39.71068,11.51
46231,,141.38424,-32.26047,8.94
27117,,86.255475,-2.501711,9.16
69725,,214.087455,-66.193382,8.93
64074,,196.96809000000002,42.373929,7.93
25229,,80.93412000000001,60.721057,9.34
52128,,159.74838,25.76726,8.67
54997,,168.906945,48.101055,8.98
78031,,238.999545,-26.769159,9.15
52143,,159.787875,-5.881891,8.65
46249,,141.43821,20.380684,8.93
27128,,86.29029,-26.991787,8.2
69838,,214.388835,-26.958484,7.26
64093,,197.02599,-13.118122,8.15
25247,,80.986785,-7.808065,4.13
52148,,159.798885,-42.133989,9.41
55002,,168.927495,-22.915978,7.07
78094,,239.17630499999999,-37.820965,11.09
69851,,214.430235,3.73294,8.11
46253,,141.444255,-10.486824,8.67
27153,,86.34412499999999,12.789326,7.46
52153,,159.8229,21.599413,8.35
55007,,168.93828,38.809615,9.86
25267,,81.05775,86.28972,8.02
52159,,159.840945,-66.660206,8.02
46292,,141.60579,20.447977,9.38
78118,,239.27103,-35.9276,6.91
69891,,214.54584,39.953307,9.29
46298,,141.61953,78.43781,8.33
27168,,86.377365,67.794955,10.85
52170,,159.877215,28.751461,8.57
46300,,141.624585,-7.627206,8.96
25279,,81.114945,52.230329,7.72
69918,,214.63014,21.473199,7.78
46307,,141.649575,-50.30159,8.77
78123,,239.28357,-21.580553,8.82
52208,,159.995475,-53.458593,8.78
64153,,197.223045,-52.582323,9.24
78137,,239.325825,-51.152321,10.37
69928,,214.6569,53.940674,7.83
46314,,141.66593999999998,38.910735,9.42
27192,,86.45629500000001,40.507235,6.57
52228,,160.059495,-0.895022,9.28
64166,,197.263635,-23.11807,4.94
25284,,81.127245,41.827066,7.66
69960,,214.740285,-63.949191,8.14
46329,,141.68708999999998,-28.787696,6.12
78144,,239.35165500000002,18.612217,11.41
52239,,160.0866,-39.934288,9.84
55077,,169.137255,26.461534,10.52
27207,,86.50755000000001,37.284649,7.34
69969,,214.76673,19.065433,6.86
46344,,141.732,49.692462,7.99
25313,,81.21264000000001,-58.169001,8.57
52255,,160.151895,-50.99047,8.97
64200,,197.36493000000002,-71.33505,8.59
78151,,239.371965,-32.785695,8.94
69975,,214.77779999999998,16.667778,9.74
46345,,141.736275,14.303111,6.83
27220,,86.53780499999999,-25.877326,8.96
52256,,160.15254,55.64965,9.93
64203,,197.37133500000002,-9.59873,10.3
25323,,81.24951,11.127216,8.06
69979,,214.788375,59.302145,8.72
46348,,141.745545,-48.694062,6.81
78177,,239.43927000000002,71.461884,9.84
52260,,160.16904000000002,-43.757413,8.03
64215,,197.41965,44.303322,9.21
27224,,86.54799,44.783244,7.96
69981,,214.79883,-13.431517,8.7
46349,,141.74931,18.037273,8.26
25342,,81.30447,-11.31238,8.59
52264,,160.19217,41.526724,7.95
64223,,197.43535500000002,-56.767886,8.6
78216,,239.585685,-17.398645,9.21
70012,,214.885335,-2.265518,5.14
55108,,169.244775,-46.532602,8.5
27238,,86.596005,-55.936822,8.06
52303,,160.30074000000002,61.908462,9.54
46373,,141.843645,-83.52003,9.04
25364,,81.378075,-14.125194,8.27
70036,,214.96535999999998,-65.517795,8.75
55130,,169.30007999999998,-38.014367,6.24
78223,,239.60179499999998,12.835148,8.1
52306,,160.32205499999998,12.927642,9.47
64261,,197.56689,41.817432,10.35
27275,,86.70488999999999,-48.396479,8.07
70066,,215.07318,48.507008,7.4
46400,,141.93066000000002,7.367824,7.9
78246,,239.64528,-24.831488,5.43
70092,,215.149665,-24.506804,7.71
46401,,141.932055,-26.362143,8.37
25383,,81.46017,-53.58267,8.07
70108,,215.187855,26.075532,6.79
46480,,142.19495999999998,-36.934204,8.8
27324,,86.826435,2.067388,9.22
52322,,160.363875,74.516889,9.73
55175,,169.44924,-59.207753,7.02
78258,,239.68281,-60.707328,7.4
70125,,215.231475,35.269856,9.78
46495,,142.244325,-42.80888,8.35
25400,,81.50673,25.759794,8.4
52325,,160.37673,-27.077671,9.0
55216,,169.610385,45.866071,9.16
27423,,87.10625999999999,-0.759613,7.35
70141,,215.28231,67.802909,7.29
64285,,197.62371,-61.832893,8.62
78274,,239.737575,54.586875,10.93
52356,,160.498575,18.414263,8.63
46532,,142.36053,7.672772,8.73
25411,,81.524985,0.833989,8.31
52361,,160.52187,-15.370813,8.97
55223,,169.632555,56.194757,7.38
27428,,87.12021,17.433494,7.29
52363,,160.53372000000002,16.284336,9.05
46553,,142.40284499999999,-58.299129,6.75
78287,,239.77196999999998,-51.57246,9.56
52396,,160.64930999999999,-41.903902,8.43
55267,,169.78624499999998,58.886874,7.94
25441,,81.619275,-63.183183,9.18
52404,,160.666215,-17.568882,8.46
46558,,142.418535,-26.594235,6.52
27446,,87.170865,-1.785566,6.94
52410,,160.70917500000002,66.015271,8.39
55292,,169.858035,-30.322985,7.96
78312,,239.85244500000002,-61.105504,8.94
52412,,160.716585,25.150634,9.65
46601,,142.54095,-30.144268,7.7
27449,,87.18281999999999,45.237147,8.05
52425,,160.766835,69.076214,5.01
55306,,169.896885,9.932476,8.85
25448,,81.645345,-68.86871,10.48
52428,,160.77105,57.955823,8.43
46612,,142.571865,-40.345876,7.91
78326,,239.89996499999998,-62.814989,7.05
52448,,160.83051,-63.008849,8.96
64347,,197.84636999999998,63.146153,7.49
27467,,87.25296,-3.306973,12.37
70168,,215.345055,-63.459503,8.53
46617,,142.591335,-31.549956,7.17
25455,,81.66474,-37.30847,9.23
52453,,160.84264499999998,-32.137196,7.16
64367,,197.88742499999998,7.404717,8.0
27468,,87.254025,24.567535,4.88
70188,,215.39568,-2.38561,8.42
46628,,142.62933,-20.979546,8.16
25456,,81.66624,50.278846,8.81
52482,,160.942785,-3.187893,9.03
64380,,197.930715,-20.677233,8.68
25466,,81.68739000000001,-64.604996,8.38
70200,,215.443005,44.565168,9.28
46644,,142.66464,-66.188635,8.34
27495,,87.33552,21.039117,9.06
52487,,160.96335000000002,-64.249042,5.74
64387,,197.952975,12.730441,8.3
78380,,240.011055,-7.122713,8.0
70203,,215.45229,-61.549624,8.72
64392,,197.97018,35.274878,9.43
25476,,81.72633,35.457272,6.17
70222,,215.50501500000001,51.111396,7.82
64397,,197.97873,23.206365,9.71
27537,,87.47586000000001,-30.621152,6.63
52569,,161.22774,29.51524,9.04
46672,,142.73241000000002,59.8938,9.06
78383,,240.025785,8.61858,9.38
70245,,215.59296,66.546278,8.0
55498,,170.48916,50.688165,9.48
25488,,81.77217,-40.94351,5.86
52601,,161.34210000000002,38.938566,9.72
64430,,198.089055,19.839538,10.14
27576,,87.611355,75.714641,7.62
70248,,215.59662,-80.108945,5.06
64447,,198.14061,-50.476739,8.21
78413,,240.11206499999997,14.615487,9.15
52602,,161.347485,41.307677,7.12
64476,,198.22722,44.400848,9.3
27586,,87.62418,-8.984796,9.26
70254,,215.625,43.210112,8.29
46689,,142.77562500000002,25.047177,7.79
25510,,81.823185,19.995984,9.45
52605,,161.36031,23.579377,9.16
55552,,170.68457999999998,-42.948012,7.41
78447,,240.22681500000002,-47.176584,9.73
70282,,215.693295,-0.637132,6.74
64478,,198.232125,-59.816605,6.18
27602,,87.659955,1.699673,7.97
52678,,161.569035,-64.514559,5.33
64489,,198.27680999999998,67.557943,9.06
25528,,81.88548,-13.578286,7.21
70284,,215.70280499999998,46.116117,8.53
46695,,142.78857,12.156044,11.26
78457,,240.25923000000003,24.450332,8.81
52683,,161.58048,12.747847,6.9
55589,,170.81313,6.585819,6.9
78459,,240.26118,33.303509,5.39
70288,,215.70861,-18.058058,9.22
64495,,198.30041999999997,-22.933207,7.93
27610,,87.69465,20.671801,7.8
52696,,161.61621,-47.632667,9.1
46702,,142.80819,25.995119,9.74
25555,,81.940035,15.874052,5.52
70294,,215.7342,-10.750707,7.98
55608,,170.89014,-18.320077,8.15
78648,,240.8178,14.289586,9.37
52713,,161.66196,-53.257863,8.67
64509,,198.332865,-50.062394,10.02
27794,,88.230795,0.164004,10.04
70300,,215.75933999999998,-39.511819,4.41
46715,,142.84239,-53.796638,7.9
79026,,241.94926499999997,-37.010031,8.58
52720,,161.677545,-1.687964,9.12
55611,,170.89729499999999,-53.186544,9.0
25968,,83.10031500000001,-47.957293,8.78
70302,,215.76236999999998,-8.94466,9.76
64525,,198.36965999999998,31.671915,9.05
28125,,89.17689,-81.386413,9.95
52728,,161.69415,-25.533832,7.36
46754,,142.938195,47.522045,11.28
79032,,241.96894500000002,-67.267967,8.28
70318,,215.801475,-34.40714,10.1
55621,,170.929635,64.085439,10.69
25973,,83.140605,57.221071,6.44
52730,,161.70036,-69.209786,6.34
64550,,198.467715,-45.1858,6.93
28133,,89.19984,-11.762267,8.98
70337,,215.86263,-49.851394,8.18
46786,,143.01282,-61.23489,7.14
79034,,241.97982,14.422873,8.52
52734,,161.70987000000002,-49.119595,9.23
55639,,170.970855,-19.908404,8.81
25978,,83.16334499999999,-33.33143,8.65
70350,,215.90784,-43.961903,8.13
46791,,143.02059,23.784184,9.54
28140,,89.206035,-3.071457,8.7
52743,,161.74341,-15.731901,7.24
64556,,198.489855,1.456447,6.55
79036,,241.99137,-71.944637,7.01
70365,,215.95416,-12.942583,7.66
64576,,198.545025,-34.685387,9.08
25982,,83.17779,-60.125011,7.67
52744,,161.75064,13.029813,8.39
55654,,171.04116,12.461466,8.22
28194,,89.37258,35.777025,7.86
70372,,215.967795,27.270751,7.6
64601,,198.60939000000002,-54.962134,7.99
25985,Arneb,83.18256000000001,-17.822289,2.58
52762,,161.829495,-57.325422,6.96
55662,,171.065565,65.045381,8.07
25988,,83.19429000000001,26.747414,8.24
70373,,215.9727,19.059087,11.03
64607,,198.630345,11.331656,5.64
